ko_id,ko_name,n_cells,fc_1-2,pval
KO:K19231,fibronectin-binding autotransporter adhesin,6178,0.4061439,7.041377572334654e-22
KO:K00996,undecaprenyl-phosphate galactose phosphotransferase [EC:2.7.8.6],6206,0.40647316,1.712004679797613e-24
KO:K02355,elongation factor G,6538,0.4074211,1.9790358743781714e-57
KO:K18298,"membrane fusion protein, multidrug efflux system",5459,0.4089012,3.569438556644816e-10
KO:K11688,C4-dicarboxylate-binding protein DctP,6483,0.4091711,3.81376516215598e-23
KO:K15987,K(+)-stimulated pyrophosphate-energized sodium pump,6537,0.40930843,2.0791043736055528e-44
KO:K03596,GTP-binding protein LepA,6539,0.40933323,5.265565817387254e-63
KO:K18382,NAD+-dependent secondary alcohol dehydrogenase Adh1 [EC:1.1.1.-],5345,0.40946054,9.974220429769075e-05
KO:K07407,alpha-galactosidase [EC:3.2.1.22],6531,0.40981483,1.1247608294703678e-33
KO:K07358,type 1 fimbriae regulatory protein FimE,4439,0.40991235,0.0002479207794390913
KO:K09924,uncharacterized protein,6042,0.40999222,1.2842881526616174e-18
KO:K00853,L-ribulokinase [EC:2.7.1.16],6414,0.41081333,3.7191820255876645e-23
KO:K00276,primary-amine oxidase [EC:1.4.3.21],5964,0.41187763,5.014814141103322e-12
KO:K01904,4-coumarate--CoA ligase [EC:6.2.1.12],5391,0.41266203,3.6046269319524827e-10
KO:K10974,cytosine permease,5922,0.41295624,2.7700173896455346e-20
KO:K01578,malonyl-CoA decarboxylase [EC:4.1.1.9],6268,0.41352224,1.9488104064109844e-19
KO:K09945,uncharacterized protein,4871,0.41363525,1.519296885280746e-13
KO:K16304,"p-cumate 2,3-dioxygenase ferredoxin component",2524,0.41400504,0.11279514163414249
KO:K19338,"LysR family transcriptional regulator, nitrogen assimilation regulatory protein",6138,0.4144101,2.7539221340643782e-28
KO:K15983,3-ketosteroid 9alpha-monooxygenase subunit B [EC:1.14.15.30],5120,0.41506243,1.8269218033807e-07
KO:K03304,tellurite resistance protein,5427,0.41511774,1.8368020775077815e-08
KO:K02479,"two-component system, NarL family, response regulator",6375,0.41585207,6.228379452061756e-24
KO:K03201,type IV secretion system protein VirB6,5442,0.41615152,1.4324337330051105e-07
KO:K16398,epothilone polyketide synthase E,2175,0.4167899,0.20603291778510768
KO:K01676,"fumarate hydratase, class I [EC:4.2.1.2]",6514,0.41689205,4.2487041176375085e-59
KO:K01067,acetyl-CoA hydrolase [EC:3.1.2.1],6131,0.4177761,6.117777494216492e-10
KO:K16012,"ATP-binding cassette, subfamily C, bacterial CydC",6226,0.4178815,2.7293405234620527e-21
KO:K19511,peroxidase [EC:1.11.1.7],3680,0.41797495,8.203801344117674e-06
KO:K14439,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 [EC:3.6.4.12],5071,0.4186095,3.881267575415472e-11
KO:K18101,rhamnosyltransferase subunit B [EC:2.4.1.-],4656,0.41878188,2.4917624138925304e-13
KO:K04655,hydrogenase expression/formation protein HypE,6400,0.41915083,9.518255102398827e-14
KO:K14727,3-oxoadipate enol-lactonase / 4-carboxymuconolactone decarboxylase [EC:3.1.1.24 4.1.1.44],5897,0.42013216,1.9013141155802298e-20
KO:K18313,succinyl-CoA---D-citramalate CoA-transferase [EC:2.8.3.20],4948,0.42053843,7.379320797530328e-11
KO:K01852,lanosterol synthase [EC:5.4.99.7],4219,0.4207909,3.720882763217455e-08
KO:K02866,large subunit ribosomal protein L10e,4630,0.42140877,0.7392269823620039
KO:K01086,"fructose-1,6-bisphosphatase I / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.11 3.1.3.37]",4748,0.42151213,5.286490596408514e-11
KO:K18122,4-hydroxybutyrate CoA-transferase [EC:2.8.3.-],5548,0.42180443,1.3558013788360438e-11
KO:K02491,"two-component system, sporulation sensor kinase A [EC:2.7.13.3]",5172,0.42210197,1.568288991576223e-15
KO:K07357,type 1 fimbriae regulatory protein FimB,5005,0.42217803,0.0002901403280645879
KO:K05818,"IclR family transcriptional regulator, mhp operon transcriptional activator",5224,0.42255402,1.8348292719078365e-16
KO:K03803,sigma-E factor negative regulatory protein RseC,4344,0.42290688,1.1086936657359167e-13
KO:K10220,4-oxalmesaconate hydratase [EC:4.2.1.83],6017,0.42296934,2.684885654628693e-32
KO:K17064,D-2-hydroxyacid dehydrogenase (NADP+) [EC:1.1.1.272],3560,0.42312932,0.13284511993987339
KO:K02623,"LysR family transcriptional regulator, pca operon transcriptional activator",5023,0.42337346,8.247656068904939e-10
KO:K18824,dihydropteroate synthase type 2 [EC:2.5.1.15],3368,0.4238432,0.4096419028699506
KO:K01581,ornithine decarboxylase [EC:4.1.1.17],6508,0.4244752,7.565017899104191e-31
KO:K18299,multidrug efflux pump,5883,0.42447567,2.0207555985568118e-07
KO:K16319,"anthranilate 1,2-dioxygenase large subunit [EC:1.14.12.1]",5237,0.42451382,2.40135411442838e-06
KO:K00174,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11],6531,0.4251747,3.6594169152238343e-47
KO:K12502,MPBQ/MSBQ methyltransferase [EC:2.1.1.295],1497,0.42524004,6.212776407393128e-11
KO:K00737,"beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]",4709,0.4257115,0.5906002591321504
KO:K13941,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase [EC:2.7.6.3 2.5.1.15],3964,0.425879,0.12884170404927905
KO:K01955,carbamoyl-phosphate synthase large subunit [EC:6.3.5.5],6539,0.42604256,1.3312785194894394e-58
KO:K07481,"transposase, IS5 family",6525,0.42655134,2.406418073233704e-10
KO:K17061,"two-component system, response regulator AauR",2200,0.42669344,5.432925067990654e-05
KO:K06530,CD109 antigen,3131,0.42673254,0.23802441429133236
KO:K03702,excinuclease ABC subunit B,6539,0.42683983,1.0615778665845406e-65
KO:K00752,hyaluronan synthase [EC:2.4.1.212],5712,0.42697382,7.310447330412247e-16
KO:K05939,acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase / long-chain-fatty-acid--[acyl-carrier-protein] ligase [EC:2.3.1.40 6.2.1.20],6470,0.42725754,9.723626726080751e-32
KO:K03392,aminocarboxymuconate-semialdehyde decarboxylase [EC:4.1.1.45],6425,0.4277773,2.7240705271369173e-15
KO:K00525,ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1],6539,0.42791176,9.275347801065409e-75
KO:K05941,glutathione gamma-glutamylcysteinyltransferase [EC:2.3.2.15],2075,0.4281137,2.642481215310272e-08
KO:K06978,uncharacterized protein,6531,0.4286623,6.945138549559065e-38
KO:K16052,MscS family membrane protein,6462,0.42878294,1.7099294008560339e-15
KO:K19118,CRISPR-associated protein Csd2,5106,0.4297744,8.408854114415142e-18
KO:K03195,type IV secretion system protein VirB10,6093,0.43133783,2.570994164328251e-10
KO:K01191,alpha-mannosidase [EC:3.2.1.24],6463,0.4318719,1.175919573931576e-28
KO:K03396,S-(hydroxymethyl)glutathione synthase [EC:4.4.1.22],4539,0.43198872,3.798772018897196e-12
KO:K07307,anaerobic dimethyl sulfoxide reductase subunit B,3389,0.43248987,0.006399571537176096
KO:K03737,pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-],6397,0.43260574,3.3621113767498005e-11
KO:K03696,ATP-dependent Clp protease ATP-binding subunit ClpC,6536,0.4329157,4.4317774121484e-28
KO:K00586,diphthine methyl ester synthase [EC:2.1.1.314],4536,0.43306386,0.40529386099493014
KO:K13796,tricarballylate dehydrogenase,6278,0.43319416,1.2058478745367247e-17
KO:K07646,"two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]",6344,0.43320942,6.901472329610119e-24
KO:K15546,"XRE family transcriptional regulator, aerobic/anaerobic benzoate catabolism transcriptional regulator",6034,0.43358898,1.8306741550883163e-29
KO:K01576,benzoylformate decarboxylase [EC:4.1.1.7],6194,0.43390322,5.59529099554306e-13
KO:K19181,"1,5-anhydro-D-fructose reductase (1,5-anhydro-D-mannitol-forming) [EC:1.1.1.292]",5697,0.4339118,1.9569744977928364e-19
KO:K07132,ATP-dependent target DNA activator,4945,0.43409204,6.53890677649693e-16
KO:K11689,"C4-dicarboxylate transporter, DctQ subunit",6408,0.4353695,2.465563468230157e-25
KO:K02164,nitric oxide reductase NorE protein,4598,0.43573248,0.0010470656942884154
KO:K07315,phosphoserine phosphatase RsbU/P [EC:3.1.3.3],6531,0.43653774,1.662637356084915e-19
KO:K03182,4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98],6537,0.4370098,1.9504776452164218e-28
KO:K03556,"LuxR family transcriptional regulator, maltose regulon positive regulatory protein",6437,0.4387598,8.809145150808465e-14
KO:K07787,copper/silver efflux system protein,6501,0.43876982,1.541711280176652e-18
KO:K15670,"rifamycin polyketide synthase modules 1, 2 and 3",2973,0.43968105,0.6519896644970701
KO:K15669,D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase [EC:2.7.7.71],6102,0.43975067,9.473000504546721e-13
KO:K07118,uncharacterized protein,5753,0.44062042,5.646848918688279e-23
KO:K00175,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11],6528,0.44067287,1.581467853686407e-53
KO:K08279,carnitine operon protein CaiE,3942,0.44070673,0.0002761646165100072
KO:K06912,"alpha-ketoglutarate-dependent 2,4-dichlorophenoxyacetate dioxygenase [EC:1.14.11.-]",5688,0.44084167,1.1184048498159203e-12
KO:K13810,transaldolase / glucose-6-phosphate isomerase [EC:2.2.1.2 5.3.1.9],6155,0.44092226,6.731813338527221e-17
KO:K01502,aliphatic nitrilase [EC:3.5.5.7],5991,0.44212246,1.3580769346355169e-28
KO:K07172,antitoxin MazE,6420,0.44220495,3.149245540205736e-23
KO:K01341,kexin [EC:3.4.21.61],4188,0.4426173,0.029560437331393165
KO:K03560,biopolymer transport protein TolR,6527,0.44266748,2.0091333616658897e-51
KO:K11333,"3,8-divinyl chlorophyllide a/chlorophyllide a reductase subunit X [EC:1.3.7.14 1.3.7.15]",3866,0.44268394,0.24929816240611025
KO:K00038,3alpha(or 20beta)-hydroxysteroid dehydrogenase [EC:1.1.1.53],6340,0.44282866,1.3978017655488137e-17
KO:K14977,(S)-ureidoglycine aminohydrolase [EC:3.5.3.26],6021,0.4428413,1.3133165742794503e-14
KO:K06922,uncharacterized protein,6040,0.44294858,4.876824284848341e-19
KO:K09018,pyrimidine oxygenase [EC:1.14.99.46],4833,0.44296527,5.032859719615724e-07
KO:K09825,"Fur family transcriptional regulator, peroxide stress response regulator",6342,0.44330692,1.2862098835052081e-16
KO:K19621,"two-component system, sensor histidine kinase PhcS [EC:2.7.13.3]",3633,0.4434241,0.040818209815334315
KO:K05898,3-oxosteroid 1-dehydrogenase [EC:1.3.99.4],5908,0.4437685,1.3999958516176078e-11
KO:K01727,hyaluronate lyase [EC:4.2.2.1],4946,0.44380188,2.1040511398970968e-15
KO:K16423,"(S)-3,5-dihydroxyphenylglycine transaminase [EC:2.6.1.103]",2670,0.44396788,0.033011311605535866
KO:K00555,tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216],4912,0.44403917,0.6423014767690843
KO:K02488,"two-component system, cell cycle response regulator [EC:2.7.7.65]",6449,0.44433975,1.2138089663172423e-62
KO:K02478,"two-component system, LytTR family, sensor kinase [EC:2.7.13.3]",5524,0.44491768,1.446514200740582e-16
KO:K01847,methylmalonyl-CoA mutase [EC:5.4.99.2],6502,0.44545984,1.530200109894098e-31
KO:K18626,trichohyalin,3939,0.44570577,0.4573159650286367
KO:K03562,biopolymer transport protein TolQ,6524,0.4460678,3.8368038352325614e-70
KO:K18917,mycoredoxin [EC:1.20.4.3],5808,0.44628096,4.0038947214055265e-15
KO:K05819,"MFS transporter, AAHS family, 3-hydroxyphenylpropionic acid transporter",3775,0.4463892,3.8834723492027237e-07
KO:K18901,"membrane fusion protein, multidrug efflux system",5511,0.446496,3.499887544585754e-18
KO:K18233,oleandomycin transport system permease protein,4916,0.44688368,1.202778472659277e-11
KO:K01251,adenosylhomocysteinase [EC:3.3.1.1],6539,0.44727135,1.4615636709006154e-62
KO:K09826,"Fur family transcriptional regulator, iron response regulator",6001,0.44733906,7.642484166603118e-21
KO:K16515,4-oxalomesaconate hydratase [EC:4.2.1.83],5344,0.44748187,7.978859669786316e-13
KO:K07575,malignant T-cell-amplified sequence,4058,0.44790125,0.9862655739228829
KO:K01303,acylaminoacyl-peptidase [EC:3.4.19.1],6361,0.44797277,1.0184522255802918e-26
KO:K08723,5'-nucleotidase [EC:3.1.3.5],2699,0.44844437,5.016488404107659e-08
KO:K05882,aryl-alcohol dehydrogenase (NADP+) [EC:1.1.1.91],6348,0.44853592,4.8974074506452423e-29
KO:K10085,"ER degradation enhancer, mannosidase alpha-like 2",4538,0.44985127,1.1753379930673763e-10
KO:K01497,GTP cyclohydrolase II [EC:3.5.4.25],6442,0.4507227,4.542794511332437e-50
KO:K12910,2-phosphinomethylmalate synthase [EC:2.3.3.18],1648,0.4517293,0.1315335798476842
KO:K07326,hemolysin activation/secretion protein,2966,0.4518764,2.9921012008957092e-05
KO:K08978,bacterial/archaeal transporter family protein,6153,0.45211887,4.815537225880719e-21
KO:K06400,site-specific DNA recombinase,6468,0.45250702,4.041075058501456e-09
KO:K02930,large subunit ribosomal protein L4e,4755,0.45280173,0.40800814600938895
KO:K03056,DNA-directed RNA polymerase subunit L [EC:2.7.7.6],3363,0.45329762,0.0008536268903174962
KO:K00756,pyrimidine-nucleoside phosphorylase [EC:2.4.2.2],6452,0.4547186,7.878297112336732e-37
KO:K05783,dihydroxycyclohexadiene carboxylate dehydrogenase [EC:1.3.1.25 1.3.1.-],4230,0.45536208,3.3246774289215745e-09
KO:K10774,tyrosine ammonia-lyase [EC:4.3.1.23],2132,0.45584774,0.010837850027412239
KO:K07473,DNA-damage-inducible protein J,5825,0.45632648,6.999768404807685e-10
KO:K12262,superoxide oxidase [EC:1.10.3.17],6332,0.4566636,1.293541070357218e-38
KO:K09014,Fe-S cluster assembly protein SufB,6539,0.45717144,1.6384998863981974e-42
KO:K01028,3-oxoacid CoA-transferase subunit A [EC:2.8.3.5],6503,0.45739412,1.179001986308349e-38
KO:K10538,L-arabinose transport system permease protein,4472,0.45831,6.994486129983933e-12
KO:K14520,4-hydroxyacetophenone monooxygenase [EC:1.14.13.84],5779,0.45873356,7.612926659235624e-19
KO:K16648,arabinofuranan 3-O-arabinosyltransferase [EC:2.4.2.-],5499,0.45946312,4.190099412440348e-10
KO:K04752,nitrogen regulatory protein P-II 2,6461,0.45969105,2.1324093448600523e-41
KO:K01461,N-acyl-D-glutamate deacylase [EC:3.5.1.82],5268,0.45972514,1.9494069567199467e-15
KO:K19169,DNA sulfur modification protein DndB,5784,0.45975143,1.7552182099294334e-21
KO:K19134,CRISPR-associated protein Csx10,3215,0.4600637,0.008532834056904616
KO:K18195,rhamnogalacturonan endolyase [EC:4.2.2.23],4226,0.4600886,1.1837216250684103e-07
KO:K16016,3-amino-5-hydroxybenzoate synthase [EC:4.2.1.144 2.6.1.-],4228,0.46009526,0.014000442310556497
KO:K14057,"LysR family transcriptional regulator, regulator of abg operon",2461,0.46020842,0.5304267426088809
KO:K03701,excinuclease ABC subunit A,6539,0.46053696,1.085383776063546e-73
KO:K02281,pilus assembly protein CpaD,5078,0.46072674,5.2561692715852214e-17
KO:K00389,putative membrane protein,6070,0.4607315,2.2594469465079564e-43
KO:K13661,GumC protein,3237,0.46075746,0.00010089665184796171
KO:K12955,cation-transporting P-type ATPase I [EC:7.2.2.-],3301,0.4609685,0.0017703342705172958
KO:K16509,regulatory protein spx,2779,0.4610628,0.4268522265652367
KO:K00031,isocitrate dehydrogenase [EC:1.1.1.42],6538,0.46133804,8.937045803791421e-103
KO:K05713,"2,3-dihydroxyphenylpropionate 1,2-dioxygenase [EC:1.13.11.16]",5298,0.46180534,7.567449942425639e-09
KO:K02554,2-keto-4-pentenoate hydratase [EC:4.2.1.80],6377,0.4622178,1.8911879149869864e-49
KO:K03086,RNA polymerase primary sigma factor,6538,0.46257877,9.694593262999046e-35
KO:K00123,formate dehydrogenase major subunit [EC:1.17.1.9],6537,0.46304893,9.819553907856055e-37
KO:K06893,uncharacterized protein,6298,0.46330452,3.417739645915149e-34
KO:K00543,acetylserotonin O-methyltransferase [EC:2.1.1.4],4726,0.46332133,3.6163626273722975e-14
KO:K05365,penicillin-binding protein 1B [EC:2.4.1.129 3.4.16.4],6346,0.46346807,3.0065917323779743e-24
KO:K16167,alkylresorcinol/alkylpyrone synthase,6152,0.46367073,1.3208134521137149e-27
KO:K05880,transcriptional activator for dhaKLM operon,2076,0.4638865,3.274820918322007e-10
KO:K12141,hydrogenase-4 component F [EC:1.-.-.-],5570,0.46399975,4.915257036879101e-15
KO:K01078,acid phosphatase [EC:3.1.3.2],6300,0.46459484,6.205376158823952e-31
KO:K10219,2-hydroxy-4-carboxymuconate semialdehyde hemiacetal dehydrogenase [EC:1.1.1.312],6061,0.46476364,6.039737403575396e-20
KO:K00481,p-hydroxybenzoate 3-monooxygenase [EC:1.14.13.2],6187,0.46521807,5.175012493369432e-36
KO:K02450,general secretion pathway protein A,6391,0.4663949,1.2370108638887129e-40
KO:K07464,CRISPR-associated exonuclease Cas4 [EC:3.1.12.1],6251,0.46677327,8.00918527644319e-22
KO:K01003,oxaloacetate decarboxylase [EC:4.1.1.112],5166,0.46687794,9.521223043751094e-13
KO:K06075,"MarR family transcriptional regulator, transcriptional regulator for hemolysin",5994,0.46710205,1.0253861774275607e-22
KO:K00252,glutaryl-CoA dehydrogenase [EC:1.3.8.6],6474,0.46748447,2.299111897989468e-38
KO:K00646,malonyl-ACP decarboxylase,3181,0.46762574,0.352375138015923
KO:K00471,gamma-butyrobetaine dioxygenase [EC:1.14.11.1],5700,0.46787286,5.4441280784118345e-18
KO:K00693,glycogen synthase [EC:2.4.1.11],4665,0.46788144,5.306171443493709e-06
KO:K09952,CRISPR-associated endonuclease Csn1 [EC:3.1.-.-],5557,0.46883187,6.640619126259411e-09
KO:K17225,sulfane dehydrogenase subunit SoxC,6165,0.46974564,1.7310078902503712e-18
KO:K01781,mandelate racemase [EC:5.1.2.2],5661,0.46990013,6.735113996213733e-14
KO:K01617,2-oxo-3-hexenedioate decarboxylase [EC:4.1.1.77],6254,0.47113276,9.91899721364707e-36
KO:K11690,"C4-dicarboxylate transporter, DctM subunit",6523,0.47152615,3.398978226837439e-20
KO:K12957,alcohol/geraniol dehydrogenase (NADP+) [EC:1.1.1.2 1.1.1.183],5942,0.47209835,3.196796607097229e-13
KO:K19687,antitoxin VapB,5546,0.472517,1.361375676210336e-23
KO:K18297,"LysR family transcriptional regulator, mexEF-oprN operon transcriptional activator",3217,0.47264475,0.00034158334552847753
KO:K10227,sorbitol/mannitol transport system substrate-binding protein,6163,0.47369766,9.750326461528008e-16
KO:K12252,arginine:pyruvate transaminase [EC:2.6.1.84],5610,0.47374535,8.228906114588007e-21
KO:K01182,"oligo-1,6-glucosidase [EC:3.2.1.10]",6190,0.4740324,1.1453759966275774e-14
KO:K01190,beta-galactosidase [EC:3.2.1.23],6534,0.47432804,9.608124571594585e-30
KO:K11444,"two-component system, chemotaxis family, response regulator WspR [EC:2.7.7.65]",5459,0.47438908,2.727821845636891e-26
KO:K03867,UDP-glucose:tetrahydrobiopterin glucosyltransferase [EC:2.4.1.-],3181,0.47457242,0.10846077072079821
KO:K12062,conjugal transfer pilin signal peptidase TrbI,3610,0.47466016,5.681120416065636e-08
KO:K10941,"sigma-54 dependent transcriptional regulator, flagellar regulatory protein",6233,0.47473288,6.751598058289983e-28
KO:K16874,"2,5-furandicarboxylate decarboxylase 1",5921,0.47485876,7.466045914781291e-10
KO:K10622,HCOMODA/2-hydroxy-3-carboxy-muconic semialdehyde decarboxylase [EC:4.1.1.-],5573,0.4753995,1.648456536289369e-05
KO:K09516,"all-trans-retinol 13,14-reductase [EC:1.3.99.23]",5877,0.47584105,1.4147593447781323e-10
KO:K02984,small subunit ribosomal protein S3Ae,4665,0.47642422,0.8217685900803686
KO:K13622,S-adenosylmethionine-diacylglycerol 3-amino-3-carboxypropyl transferase,6163,0.4765644,3.401542097893119e-31
KO:K09883,cobaltochelatase CobT [EC:6.6.1.2],6246,0.47668982,9.901628293495344e-17
KO:K00163,pyruvate dehydrogenase E1 component [EC:1.2.4.1],6468,0.4769554,9.270244027924924e-60
KO:K19031,cell migration-inducing and hyaluronan-binding protein [EC:3.2.1.35],4695,0.47709894,1.2988476172588111e-06
KO:K00169,pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1],5808,0.4773178,1.7196612814733452e-11
